Time (s),Joy Line,Joy KeyPoint,Fear Line,Fear KeyPoint,Relaxation Line,Relaxation KeyPoint,Boredom Line,Boredom KeyPoint,Presence Line,Presence KeyPoint, Annotation
598,2.743835,,0,,0,,0,,0,,
599,2.757086,,0,,0,,0,,0,,
600,2.770337,,0,,0,,0,,0,,
601,2.770337,,0,,0,,0,,0,,
602,2.804029,,0,,0,,0,,0,,
603,2.832569,,0,,0,,0,,0,,
604,2.86111,,0,,0,,0,,0,,
605,2.88965,,0,,0,,0,,0,,
606,2.918191,,0,,0,,0,,0,,
607,2.946731,,0,,0,,0,,0,,
608,2.975272,,0,,0,,0,,0,,
609,3.003812,,0,,0,,0,,0,,
610,3.032353,,0,,0,,0,,0,,
611,3.060893,,0,,0,,0,,0,,
612,3.089434,,0,,0,,0,,0,,
613,3.117974,,0,,0,,0,,0,,
614,3.146515,,0,,0,,0,,0,,
615,3.175055,,0,,0,,0,,0,,
616,3.203596,,0,,0,,0,,0,,
617,3.232136,,0,,0,,0,,0,,
618,3.260677,,0,,0,,0,,0,,
619,3.289217,,0,,0,,0,,0,,
620,3.317758,,0,,0,,0,,0,,
621,3.346298,,0,,0,,0,,0,,
622,3.346298,,0,,0,,0,,0,,
623,3.410244,,0,,0,,0,,0,,
624,3.452757,,0,,0,,0,,0,,
625,3.49527,,0,,0,,0,,0,,
626,3.537783,,0,,0,,0,,0,,
627,3.580296,,0,,0,,0,,0,,
628,3.622809,,0,,0,,0,,0,,
629,3.665322,,0,,0,,0,,0,,
630,3.707835,,0,,0,,0,,0,,
631,3.750348,,0,,0,,0,,0,,
632,3.792861,,0,,0,,0,,0,,
633,3.835375,,0,,0,,0,,0,,
634,3.877888,,0,,0,,0,,0,,
635,3.920401,,0,,0,,0,,0,,
636,3.962914,,0,,0,,0,,0,,
637,4.005427,,0,,0,,0,,0,,
638,4.04794,,0,,0,,0,,0,,
639,4.090453,,0,,0,,0,,0,,
640,4.132967,,0,,0,,0,,0,,
641,4.132967,,0,,0,,0,,0,,
642,4.218479,,0,,0,,0,,0,,
